date,original,interannual,interdecadal
1947-12-01,0.18,0.5352969514894764,-0.3554757657319588
1948-01-01,0.05,0.39981615145851074,-0.3499938090731243
1948-02-01,0.37,0.7142843181700218,-0.344460005497044
1948-03-01,0.63,0.9687208282347654,-0.33889371217403147
1948-04-01,0.25,0.5831447354084414,-0.3333139663786719
1948-05-01,0.31,0.6375747515479189,-0.3277394666197585
1948-06-01,0.06,0.38202922966988606,-0.32218855586498724
1948-07-01,-0.06,0.2565261488711995,-0.3166792066187097
1948-08-01,-0.02,0.29108310085622036,-0.31122900759703176
1948-09-01,-0.02,0.285717277805149,-0.3058551517333032
1948-10-01,-0.68,-0.3795545386909521,-0.30057442523872047
1948-11-01,-0.3,-0.0047159879080554,-0.2954031974374949
1948-12-01,0.38,0.6702488602382819,-0.2903574110939153
1949-01-01,-0.46,-0.17464450435497025,-0.28545257294974247
1949-02-01,0.26,0.5406189584221508,-0.2807037441947589
1949-03-01,-0.55,-0.27394617102721236,-0.2761255306009819
1949-04-01,0.19,0.4616742174953834,-0.27173207206202404
1949-05-01,-0.07,0.19749375266425084,-0.2675370312933106
1949-06-01,-0.72,-0.4564744307376587,-0.2635535814662703
1949-07-01,-0.39,-0.13021770543950384,-0.2597943925701047
1949-08-01,-0.32,-0.06372396673922001,-0.25627161631817247
1949-09-01,-0.65,-0.39698164915236533,-0.252996869442234
1949-10-01,-0.72,-0.4699797447806597,-0.2499812152465833
1949-11-01,-1.33,-1.082707823496711,-0.24723514332520946
1949-12-01,-1.2,-0.9551560550083245,-0.24476854737831014
1950-01-01,-1.05,-0.8073152328309183,-0.2425907010994158
1950-02-01,-1.5,-1.2591768001603145,-0.24071023214074147
1950-03-01,-1.07,-0.8307328776008455,-0.23913509420179824
1950-04-01,-0.91,-0.6719762926657098,-0.2378725373243769
1950-05-01,-1.3,-1.0629006109283095,-0.2369290765153549
1950-06-01,-0.86,-0.6235001686651799,-0.23631045885694738
1950-07-01,-1.08,-0.8437701067936725,-0.23602162930159132
1950-08-01,-0.63,-0.393706405871148,-0.23606669538518193
1950-09-01,-1.1,-0.8633059218874417,-0.2364488911274343
