,PC1,PC2
1967-02-16 11:59:00,-18.939303265306325,4.4024946968150935
1967-03-16 11:59:00,-14.040002661734881,12.26467790979242
1967-04-16 11:59:00,-16.549322421413557,-2.0533804105034217
1967-05-16 11:59:00,-12.533991122934223,-7.744287232187215
1967-06-16 11:59:00,-17.317113680849324,-7.947603116381218
1967-07-16 11:59:00,-16.809819680520686,-2.1558445404464934
1967-08-16 11:59:00,-17.87942255989662,-1.8439337390930532
1967-09-16 11:59:00,-16.810995539486974,-0.35125918085518676
1967-10-16 11:59:00,-10.866145296881282,2.5014586341902647
1967-11-16 11:59:00,-15.514658941946589,3.9428804242826008
1967-12-16 11:59:00,-17.802525638707692,3.9488663565911133
1968-01-16 11:59:00,-33.77092162543635,-0.7410280016956122
1968-02-16 11:59:00,-36.558488568106576,2.081061564227017
1968-03-16 11:59:00,-38.36971860559195,4.64304122149839
1968-04-16 11:59:00,-37.291599526063095,9.50146511909635
1968-05-16 11:59:00,-34.71124046564071,12.369406803208154
1968-06-16 11:59:00,-25.420938689809972,12.037686967367234
1968-07-16 11:59:00,-26.75921167864072,5.113864986740236
1968-08-16 11:59:00,-25.221362105760928,9.753994443099117
1968-09-16 11:59:00,-24.11204770244301,7.634259228522225
1968-10-16 11:59:00,-22.586826643487708,3.9309135429786446
1968-11-16 11:59:00,-23.896625133180915,-6.944231677191862
1968-12-16 11:59:00,-14.00510561780451,-6.402713757274387
1969-01-16 11:59:00,1.4058511183943905,-2.2342869895692203
1969-02-16 11:59:00,6.26838611543354,6.2074832645614695
1969-03-16 11:59:00,11.612752733685506,10.199760096427134
1969-04-16 11:59:00,7.417591129936799,8.374573667654646
1969-05-16 11:59:00,3.3114599503297844,2.0103207244611156
1969-06-16 11:59:00,-7.3419499757875375,-0.3107514372268304
1969-07-16 11:59:00,-7.184813899374381,-1.2323376067523426
1969-08-16 11:59:00,-5.817949381621654,-3.7603134110416
1969-09-16 11:59:00,-4.072864034277005,-1.7527174698123962
1969-10-16 11:59:00,7.060093832444771,2.8845036491760014
1969-11-16 11:59:00,3.4545309687779393,8.931615000795887
1969-12-16 11:59:00,3.2843472081745846,17.028562559031148
1970-01-16 11:59:00,8.256830965753052,12.801531882159383
1970-02-16 11:59:00,1.3950497453859279,13.12747467160235
1970-03-16 11:59:00,7.18258608625271,3.013662456633707
1970-04-16 11:59:00,-3.7509808480911664,-0.06686906915339615
1970-05-16 11:59:00,-6.364459899075896,2.143837153934676
1970-06-16 11:59:00,-7.934834779325667,-2.42663511445903
