Date,Nino3.4,DMI
1995-04-01,0.3033047181878281,-0.06610478120176577
1995-05-01,0.11061229750180246,-0.08607325365877097
1995-06-01,0.12712968924443047,0.04340272973676451
1995-07-01,0.08114806300266153,-0.036299993541254016
1995-08-01,-0.3576699724963106,-0.050492674815319605
1995-09-01,-0.5024278001041154,-0.06836384664704198
1995-10-01,-0.6950265208726272,-0.09813520313081803
1995-11-01,-0.7549819901916379,-0.18874873552994254
1995-12-01,-0.6878186889934348,0.24028584887038434
1996-01-01,-0.5669960356103552,0.08847737397142273
1996-02-01,-0.5900058427086279,0.11526739956030782
1996-03-01,-0.3820634361092914,0.03682924984849145
1996-04-01,-0.28371755883259553,-0.22817636921384488
1996-05-01,-0.3026893147369307,0.06141926772821568
1996-06-01,-0.06291235441045373,0.14685989488296403
1996-07-01,-0.08084889816475638,-0.25813907495745325
1996-08-01,-0.25833637088448924,-0.4331697489011461
1996-09-01,-0.2600780077909235,-0.33799325777689404
1996-10-01,-0.24131489928304006,-0.7006456041053344
1996-11-01,-0.27270322024059723,-0.4396274954514622
1996-12-01,-0.39928032458350415,-0.07459846788355533
1997-01-01,-0.3613189189097703,0.22697944218861188
1997-02-01,-0.17750833985207493,0.14353736046892793
1997-03-01,0.026293849243707257,0.19608691042049764
1997-04-01,0.3867589705777803,0.32054997496343407
1997-05-01,0.9815583864818649,0.21397203755376656
1997-06-01,1.2289012151615708,0.11544462785572196
1997-07-01,1.6828735606185141,0.7198538418078135
1997-08-01,2.003393236644733,0.675448485749176
1997-09-01,2.214191498022217,0.9430207743674224
1997-10-01,2.3714898346096867,0.8307261095270224
1997-11-01,2.5049662971742954,0.9532330714031142
1997-12-01,2.3965668459289944,0.47302991999093763
1998-01-01,2.540041952885929,0.36464161066516787
1998-02-01,2.1825740709324037,0.1088057330228179
1998-03-01,1.6070607186498798,-0.17475445909822063
1998-04-01,0.9818751900897347,0.07547484741368027
1998-05-01,0.8107792229157589,0.2064424100841402
1998-06-01,-0.3216278103982617,0.054148699762569974
1998-07-01,-0.6652399287352999,-0.45246862828278167
1998-08-01,-0.7820960160500405,-0.7119324055609184
1998-09-01,-0.7338807098832199,-0.5522710502817318
1998-10-01,-1.1388431940239983,-0.815504947439754
1998-11-01,-1.1764220112247443,-0.7103007369097666
1998-12-01,-1.4561818773770447,-0.33617115537072223
1999-01-01,-1.427373589886983,-0.42940673501904236
1999-02-01,-1.3199026740733153,-0.35405431734059956
1999-03-01,-0.8079289515754908,-0.11835264542073509
1999-04-01,-0.7473730515209596,-0.11477795546386471
1999-05-01,-0.7604903788759252,-0.08723256181750808
1999-06-01,-0.8841602218026345,-0.14388167679775177
1999-07-01,-0.7798890171205599,0.15164059074148484
1999-08-01,-0.944123521478339,0.21564993395006193
1999-09-01,-0.7647469330670127,0.13452632519227592
1999-10-01,-1.00398051665249,-0.09201037329432005
1999-11-01,-1.3798356535014236,0.09946743374909295
1999-12-01,-1.5017266269449827,0.03455498250021678
2000-01-01,-1.715442013182642,-0.046976940042479445
2000-02-01,-1.4582814301134448,-0.0063316500808471565
2000-03-01,-1.1527837520451918,-0.15095857648632083
2000-04-01,-0.7255938432172542,-0.13395135038575046
2000-05-01,-0.6813697445777436,0.10327286594339943
2000-06-01,-0.6953085435281956,0.14315729190227233
2000-07-01,-0.5106763162736989,0.06041364579382802
2000-08-01,-0.3242129154485873,0.004215580090954019
2000-09-01,-0.31342625184850803,-0.08615675968733072
2000-10-01,-0.5110357659549898,0.1535394148768905
2000-11-01,-0.7113481361172092,0.013756879219246287
2000-12-01,-0.8694238597883768,-0.025753224826467955
2001-01-01,-0.7867674330982446,-0.2637748114737547
2001-02-01,-0.5470695418462732,0.35048778818938164
2001-03-01,-0.37479204663487664,0.055344738200652666
2001-04-01,-0.23542818962763334,0.04906187265738626
2001-05-01,-0.19857403372155957,0.154720553283582
2001-06-01,-0.05829511958782163,0.18479734944935333
2001-07-01,0.05387111104150222,0.020439301283255995
2001-08-01,-0.05295384122556257,0.01728590391902496
2001-09-01,-0.23362798237692672,0.06844956222023058
2001-10-01,-0.24299630544626183,-0.07145492325498815
2001-11-01,-0.2642826660470625,-0.12448666768801908
2001-12-01,-0.4380096223044525,0.2109544507374737
2002-01-01,-0.07708706769933116,0.0692357017923627
2002-02-01,0.057497671058488464,-0.034259023704846486
2002-03-01,0.1937913496955126,0.0675941810925631
2002-04-01,0.18429933502716622,-0.025816200281028157
2002-05-01,0.3060682713906573,-0.11507554832673941
2002-06-01,0.7340054774032225,0.07001602395980089
2002-07-01,0.6181799410375,0.31908714793553217
2002-08-01,0.717813883085114,0.1886730274885664
2002-09-01,0.8828269441781273,0.46359686727008054
2002-10-01,1.1883511121720716,0.6614933049550178
2002-11-01,1.4420187488055731,0.238916420522982
2002-12-01,1.456859167289629,-0.0195680365597765
2003-01-01,1.051310025976079,0.12001540596488956
2003-02-01,0.6898237353094601,0.09325602249706408
2003-03-01,0.5584742119833592,0.10487177683222293
2003-04-01,0.007695194679627093,0.15770323765669392
2003-05-01,-0.4360830546599779,-0.025506503381165918
2003-06-01,-0.14832107509428738,0.3324854308706964
2003-07-01,0.19865253708481134,0.47791144055545076
2003-08-01,0.08378736917757124,0.4504102327546995
2003-09-01,0.22028229149771406,0.27886905873084444
2003-10-01,0.49114970240622213,0.12487588870775035
2003-11-01,0.42432287026130666,0.19875042946080035
2003-12-01,0.36378265401603826,0.32863403309193956
2004-01-01,0.3543702140089273,0.2031919838890176
2004-02-01,0.23561800757640583,0.24538271636729378
2004-03-01,-0.006942830090352459,0.1360682770091517
2004-04-01,0.11513729307727516,0.21410233630169262
2004-05-01,0.19255522139658865,-0.24107294761312995
2004-06-01,0.18530232764787158,0.20572682737905512
2004-07-01,0.4536272352361621,0.11064523253192449
2004-08-01,0.6876265780509456,0.23002085032851904
2004-09-01,0.7297721501477348,0.08698216100077616
2004-10-01,0.7559072599886569,0.39146418331555033
2004-11-01,0.643383015257136,0.17201017487122405
