Date,ENSO,ENSO_filtered,IOD,IOD_filtered,PDO,PDO_filtered,IPO,IPO_filtered
1925-03-01,-0.53,-0.03049586776859504,-0.008,-0.2825289256198347,-0.735,-0.08393388429752066,0.077,0.1634793388429752
1925-04-01,-0.52,-0.03148760330578512,0.482,-0.28570247933884296,-1.012,-0.076801652892562,0.253,0.16448760330578513
1925-05-01,-0.4,-0.030495867768595045,-0.043,-0.2898595041322314,-0.441,-0.0688595041322314,-0.102,0.16368595041322315
1925-06-01,-0.18,-0.026528925619834713,0.081,-0.2932314049586777,-0.765,-0.06423966942148761,-0.26,0.16528099173553717
1925-07-01,0.5,-0.023636363636363636,-0.167,-0.296099173553719,-0.33,-0.05682644628099174,0.511,0.16833884297520663
1925-08-01,0.68,-0.01925619834710744,-0.04,-0.29395041322314047,-0.127,-0.04832231404958678,0.577,0.17373553719008264
1925-09-01,0.77,-0.00975206611570248,0.389,-0.2956115702479339,0.445,-0.03190082644628099,0.807,0.1833719008264463
1925-10-01,0.85,-0.0025619834710743825,0.103,-0.29402479338842974,0.572,-0.01777685950413224,0.999,0.19543801652892562
1925-11-01,1.0,0.008264462809917354,0.118,-0.28941322314049583,0.943,-0.0075702479338843,1.336,0.21073553719008264
1925-12-01,1.6,0.020578512396694212,-0.152,-0.2855867768595042,0.662,0.0008181818181818152,1.576,0.2252809917355372
1926-01-01,1.52,0.03297520661157025,-0.004,-0.28285123966942144,0.873,0.012983471074380163,1.528,0.23792561983471075
1926-02-01,1.29,0.04041322314049586,-0.359,-0.2831652892561983,1.08,0.027636363636363633,1.575,0.25149586776859506
1926-03-01,1.19,0.05446280991735537,-0.041,-0.2863305785123967,1.156,0.04553719008264462,1.537,0.26598347107438014
1926-04-01,1.01,0.07413223140495868,-0.247,-0.29000000000000004,1.766,0.06327272727272727,1.2,0.2835867768595042
1926-05-01,0.83,0.08388429752066115,-0.085,-0.29057024793388436,2.209,0.09200826446280991,1.17,0.2928099173553719
1926-06-01,0.61,0.09545454545454544,0.147,-0.2925454545454545,1.518,0.11697520661157025,1.0,0.30446280991735536
1926-07-01,0.63,0.10049586776859504,-0.231,-0.2941900826446281,2.102,0.14232231404958678,0.796,0.31367768595041323
1926-08-01,0.15,0.10396694214876033,-0.006,-0.2946942148760331,1.798,0.160900826446281,0.264,0.3205206611570248
1926-09-01,-0.07,0.10289256198347109,-0.405,-0.29533884297520663,1.632,0.17992561983471075,0.159,0.32344628099173556
1926-10-01,-0.39,0.1024793388429752,-0.115,-0.2957438016528926,1.569,0.19184297520661156,-0.049,0.3288429752066116
1926-11-01,-0.27,0.09991735537190083,-0.49,-0.2933471074380165,2.023,0.20044628099173556,0.363,0.3306115702479339
1926-12-01,-0.23,0.10611570247933884,-0.422,-0.29605785123966943,1.632,0.19884297520661157,0.559,0.3349834710743802
1927-01-01,0.1,0.10677685950413224,-0.201,-0.2964214876033058,0.713,0.19129752066115702,0.7,0.33548760330578514
1927-02-01,0.23,0.10966942148760331,0.042,-0.2980578512396694,1.134,0.18242148760330576,0.765,0.33839669421487606
1927-03-01,-0.18,0.11231404958677686,-0.202,-0.30005785123966944,0.776,0.18735537190082643,0.288,0.3411322314049587
1927-04-01,-0.27,0.11371900826446281,-0.398,-0.3017438016528926,0.163,0.2020578512396694,0.361,0.34323140495867765
1927-05-01,-0.59,0.12049586776859504,-0.256,-0.3016446280991736,0.137,0.21401652892561981,-0.25,0.34617355371900826
1927-06-01,-0.15,0.12024793388429753,-0.168,-0.3018099173553719,0.485,0.22433884297520662,0.189,0.3475041322314049
1927-07-01,-0.31,0.12297520661157024,-0.575,-0.30327272727272725,-0.171,0.23034710743801654,-0.264,0.35242975206611576
1927-08-01,-0.09,0.12735537190082644,-0.611,-0.3027851239669421,-0.252,0.23349586776859504,-0.174,0.3581900826446281
1927-09-01,-0.16,0.13396694214876032,-0.664,-0.30268595041322316,0.266,0.22799999999999998,-0.014,0.36380165289256194
1927-10-01,0.27,0.13727272727272727,-0.602,-0.30448760330578517,-0.457,0.22878512396694214,0.145,0.3678181818181818
1927-11-01,-0.04,0.13909090909090907,-0.287,-0.3027107438016529,-0.285,0.22569421487603303,0.158,0.37114876033057853
1927-12-01,0.25,0.13826446280991736,-0.378,-0.2984628099173554,-0.24,0.22852892561983468,0.336,0.3738264462809917
1928-01-01,0.47,0.14090909090909093,-0.377,-0.2975123966942149,0.282,0.21991735537190082,0.743,0.3770165289256198
1928-02-01,0.21,0.14363636363636362,-0.36,-0.29658677685950413,0.556,0.21068595041322313,0.562,0.3773636363636363
1928-03-01,-0.24,0.14826446280991737,-0.277,-0.2928512396694215,0.815,0.206900826446281,0.286,0.37785123966942147
1928-04-01,-0.22,0.15537190082644625,-0.313,-0.2890495867768595,0.526,0.2060909090909091,0.258,0.37981818181818183
1928-05-01,-0.04,0.15661157024793387,-0.268,-0.28991735537190083,0.654,0.19590082644628096,0.333,0.37590909090909097
1928-06-01,-0.26,0.1515702479338843,-0.465,-0.28988429752066114,1.037,0.17621487603305785,0.097,0.3694545454545455
1928-07-01,0.02,0.14735537190082645,-0.64,-0.29291735537190083,-0.289,0.16202479338842976,0.133,0.3614462809917356
1928-08-01,-0.28,0.1412396694214876,-0.891,-0.294801652892562,-0.446,0.13946280991735538,-0.066,0.35231404958677687
1928-09-01,-0.13,0.13322314049586778,-0.87,-0.30774380165289256,-1.223,0.11765289256198347,-0.244,0.34280991735537186
1928-10-01,-0.12,0.11884297520661156,-0.733,-0.3178760330578512,-0.769,0.1048512396694215,-0.109,0.33043801652892557
1928-11-01,-0.17,0.10355371900826446,-0.206,-0.3251487603305785,0.203,0.09784297520661157,0.001,0.3188760330578513
1928-12-01,-0.03,0.08636363636363638,-0.372,-0.33275206611570246,0.387,0.09278512396694215,-0.08,0.30476033057851243
1929-01-01,-0.15,0.07024793388429752,-0.284,-0.3361322314049586,0.496,0.08990909090909091,-0.154,0.29684297520661157
1929-02-01,-0.08,0.059256198347107436,-0.362,-0.33461983471074386,0.032,0.09590082644628098,0.001,0.2949090909090909
1929-03-01,-0.15,0.04619834710743802,-0.238,-0.3310578512396694,-0.051,0.10716528925619834,0.051,0.2911487603305785
1929-04-01,-0.15,0.039504132231404955,-0.222,-0.32862809917355373,0.276,0.1196694214876033,0.217,0.2930909090909091
1929-05-01,-0.17,0.0356198347107438,-0.361,-0.3280743801652893,0.346,0.1325537190082645,0.258,0.2937768595041322
1929-06-01,0.13,0.039917355371900824,-0.246,-0.32477685950413226,0.314,0.13253719008264464,0.206,0.29807438016528925
1929-07-01,-0.02,0.041900826446280987,-0.388,-0.3237685950413223,0.054,0.1349834710743802,0.318,0.2977355371900826
1929-08-01,0.1,0.047272727272727265,-0.487,-0.32060330578512397,0.107,0.1480413223140496,0.27,0.30233884297520663
1929-09-01,0.3,0.04942148760330578,-0.305,-0.32125619834710745,0.912,0.16344628099173555,0.592,0.30910743801652896
1929-10-01,0.4,0.054380165289256197,-0.356,-0.3185289256198347,0.955,0.18856198347107436,0.369,0.31532231404958677
1929-11-01,0.18,0.057272727272727274,-0.281,-0.31808264462809915,0.616,0.2149586776859504,0.367,0.32141322314049586
1929-12-01,0.63,0.06429752066115701,-0.024,-0.3160165289256198,1.37,0.23560330578512395,0.81,0.32673553719008264
1930-01-01,0.35,0.06710743801652892,-0.423,-0.31294214876033055,0.892,0.24352892561983472,0.51,0.32611570247933885
1930-02-01,0.39,0.0740495867768595,-0.513,-0.31077685950413225,0.589,0.2538595041322314,0.47,0.3280578512396694
1930-03-01,0.29,0.07561983471074381,-0.32,-0.3095619834710744,0.292,0.2588512396694215,0.569,0.32603305785123965
1930-04-01,0.41,0.07735537190082645,-0.245,-0.3112809917355372,0.292,0.26693388429752074,0.528,0.3248099173553719
1930-05-01,-0.04,0.07719008264462808,-0.445,-0.31474380165289256,0.146,0.2819917355371901,0.031,0.3224462809917355
1930-06-01,0.27,0.0771900826446281,-0.138,-0.3136363636363636,0.021,0.2951404958677686,0.543,0.323504132231405
1930-07-01,0.64,0.07330578512396693,-0.405,-0.3138760330578512,0.171,0.30572727272727274,0.676,0.3225785123966942
1930-08-01,0.68,0.06966942148760329,-0.33,-0.31269421487603305,0.152,0.3127190082644628,0.815,0.3208181818181818
1930-09-01,1.28,0.06471074380165288,-0.802,-0.3144049586776859,0.691,0.31884297520661153,1.193,0.3182892561983471
1930-10-01,1.14,0.06066115702479339,-0.417,-0.3201322314049587,0.321,0.32119834710743805,1.357,0.3143471074380165
1930-11-01,1.79,0.05595041322314049,0.112,-0.32000000000000006,0.081,0.3204876033057851,1.755,0.3111157024793389
1930-12-01,1.41,0.04735537190082644,-0.114,-0.320793388429752,0.539,0.3234793388429752,1.646,0.30328099173553713
1931-01-01,1.49,0.04024793388429752,-0.057,-0.3188264462809917,0.834,0.3324462809917355,1.58,0.2966776859504133
1931-02-01,1.33,0.03173553719008264,-0.334,-0.32200826446280995,0.752,0.3369338842975207,1.95,0.289595041322314
1931-03-01,1.18,0.02107438016528925,-0.548,-0.32078512396694214,0.869,0.33628099173553716,1.636,0.2799173553719009
1931-04-01,0.96,0.01363636363636363,-0.525,-0.3210165289256199,1.459,0.3363057851239669,1.363,0.2733223140495868
1931-05-01,0.63,0.004710743801652886,-0.258,-0.3205619834710744,2.018,0.33444628099173557,0.917,0.2686198347107438
1931-06-01,0.48,-0.005041322314049592,-0.28,-0.3193305785123967,1.764,0.3329504132231405,0.835,0.2607190082644628
1931-07-01,0.4,-0.012892561983471081,-0.413,-0.32114876033057854,2.081,0.34090082644628095,0.753,0.25595867768595043
1931-08-01,0.15,-0.02074380165289257,-0.502,-0.32285950413223136,1.172,0.3399586776859504,0.39,0.24911570247933884
1931-09-01,-0.42,-0.022809917355371908,-1.01,-0.326495867768595,1.067,0.33503305785123966,0.119,0.2467603305785124
1931-10-01,-0.22,-0.0190909090909091,-0.597,-0.3288595041322314,0.344,0.33842975206611575,0.282,0.2504710743801653
1931-11-01,-0.27,-0.01611570247933885,-0.184,-0.32842975206611574,-0.123,0.3468595041322314,0.046,0.254198347107438
1931-12-01,-0.28,-0.008677685950413228,-0.812,-0.3270082644628099,-0.756,0.3412396694214876,-0.009,0.2590413223140496
1932-01-01,-0.42,-0.009256198347107442,-0.426,-0.32445454545454544,-1.01,0.32904132231404953,-0.045,0.25550413223140495
1932-02-01,-0.19,-0.007603305785123973,-0.58,-0.324702479338843,-1.253,0.32160330578512397,0.167,0.2540413223140496
1932-03-01,0.25,-0.007438016528925624,-0.438,-0.32716528925619837,-0.427,0.3121157024793389,0.501,0.252
1932-04-01,0.25,-0.004214876033057857,-0.125,-0.3288181818181818,0.509,0.30237190082644627,0.562,0.2515950413223141
1932-05-01,0.28,-0.005537190082644633,-0.378,-0.3251818181818182,0.02,0.30086776859504133,0.384,0.24655371900826445
1932-06-01,0.19,-0.0031404958677686,-0.396,-0.32552066115702477,-0.187,0.31116528925619835,0.442,0.24978512396694216
1932-07-01,-0.11,-0.001157024793388435,-0.245,-0.3286446280991736,-0.126,0.30828925619834713,0.211,0.25035537190082646
1932-08-01,0.09,-0.0002479338842975259,-0.489,-0.32597520661157026,-0.041,0.30760330578512396,0.447,0.2500330578512397
1932-09-01,0.02,0.0019008264462809865,-0.403,-0.32167768595041324,-0.76,0.31166115702479336,0.095,0.25316528925619836
1932-10-01,0.02,0.002396694214876028,-0.729,-0.318702479338843,-0.055,0.3143388429752066,0.22,0.25269421487603305
1932-11-01,-0.04,0.0019008264462809861,-0.314,-0.31467768595041323,-0.427,0.3252892561983471,0.164,0.2538099173553719
1932-12-01,-0.41,0.004049586776859499,-0.033,-0.31344628099173555,-0.14,0.3343305785123967,0.04,0.2537520661157025
1933-01-01,-0.21,0.00024793388429751514,-0.189,-0.3110165289256198,-0.842,0.3457355371900826,-0.029,0.24848760330578512
1933-02-01,-0.08,-0.0017355371900826496,-0.092,-0.30969421487603305,-1.017,0.34392561983471076,-0.087,0.24041322314049587
1933-03-01,-0.2,-0.003966942148760336,0.039,-0.3066446280991736,-1.116,0.3360495867768595,-0.116,0.23307438016528928
1933-04-01,0.01,-0.0012396694214876084,0.178,-0.307206611570248,-0.883,0.32864462809917355,-0.012,0.2269917355371901
1933-05-01,-0.4,-0.0021487603305785177,-0.344,-0.3044876033057851,-1.534,0.3202644628099174,-0.344,0.21934710743801653
1933-06-01,-0.86,-0.009090909090909096,-0.307,-0.30564462809917353,-2.022,0.3112314049586777,-0.737,0.20915702479338844
1933-07-01,-0.66,-0.015041322314049593,-0.469,-0.30693388429752066,-2.517,0.3007603305785124,-0.827,0.19986776859504132
1933-08-01,-0.94,-0.021900826446281,-0.631,-0.30288429752066115,-2.138,0.30160330578512395,-0.939,0.1907685950413223
1933-09-01,-0.77,-0.021900826446281,-1.567,-0.2993057851239669,-2.303,0.30583471074380164,-0.848,0.18823966942148762
1933-10-01,-1.1,-0.027024793388429755,-0.985,-0.29716528925619834,-1.486,0.32271074380165293,-0.955,0.18531404958677689
1933-11-01,-1.06,-0.03198347107438017,-0.604,-0.2969917355371901,-0.459,0.32912396694214874,-0.54,0.18188429752066115
1933-12-01,-1.21,-0.03710743801652893,-0.472,-0.2997603305785124,-0.746,0.3330909090909091,-0.699,0.17741322314049587
1934-01-01,-0.93,-0.04239669421487604,-0.611,-0.2977190082644628,-0.6,0.33466942148760326,-0.298,0.17670247933884298
1934-02-01,-0.87,-0.049008264462809925,-0.251,-0.2936446280991735,-0.017,0.3285041322314049,-0.243,0.17318181818181816
1934-03-01,-0.95,-0.05537190082644629,-0.166,-0.29047933884297517,0.562,0.32289256198347105,-0.037,0.16776859504132233
1934-04-01,-0.42,-0.056363636363636366,-0.134,-0.2907107438016529,1.07,0.3232561983471074,0.306,0.1668099173553719
1934-05-01,-0.49,-0.057190082644628104,-0.2,-0.29166115702479334,0.724,0.32242975206611574,-0.028,0.16543801652892562
1934-06-01,-0.33,-0.05537190082644629,-0.016,-0.29014876033057857,-0.134,0.32019008264462806,-0.095,0.16536363636363638
1934-07-01,-0.43,-0.0543801652892562,-0.325,-0.29146280991735535,0.206,0.31195041322314043,-0.393,0.16583471074380166
1934-08-01,-0.33,-0.05371900826446281,-0.012,-0.29205785123966943,1.171,0.30662809917355377,-0.078,0.1636776859504132
1934-09-01,-0.52,-0.05099173553719009,-0.497,-0.29038842975206614,1.093,0.298305785123967,0.039,0.1633719008264463
1934-10-01,-0.26,-0.05735537190082645,-0.322,-0.2894380165289256,1.749,0.28252066115702473,0.152,0.15407438016528927
1934-11-01,-0.11,-0.058016528925619835,-0.155,-0.2891322314049587,1.439,0.2686033057851239,0.368,0.15355371900826445
1934-12-01,-0.24,-0.059090909090909104,-0.159,-0.2876859504132231,1.105,0.27309917355371904,0.067,0.15446280991735536
1935-01-01,-0.32,-0.05454545454545455,0.007,-0.2868264462809917,0.417,0.27550413223140496,-0.259,0.15887603305785125
1935-02-01,-0.19,-0.04603305785123967,-0.055,-0.2851818181818182,0.081,0.27979338842975204,-0.287,0.16752066115702482
1935-03-01,-0.28,-0.0394214876033058,0.119,-0.28488429752066113,-0.252,0.2897520661157025,-0.109,0.174900826446281
1935-04-01,-0.32,-0.035206611570247945,-0.216,-0.28630578512396687,0.243,0.3049669421487603,-0.071,0.17840495867768594
1935-05-01,-0.54,-0.03578512396694215,0.063,-0.28807438016528925,0.81,0.31894214876033056,-0.033,0.17991735537190084
1935-06-01,-0.4,-0.030909090909090917,0.091,-0.2846280991735537,1.15,0.33675206611570246,0.026,0.18779338842975205
1935-07-01,-0.65,-0.03140495867768596,0.052,-0.2864958677685951,0.516,0.3537933884297521,-0.372,0.1857107438016529
1935-08-01,0.06,-0.03049586776859505,-0.024,-0.28523966942148765,0.516,0.3665206611570248,0.298,0.18710743801652893
1935-09-01,0.08,-0.035702479338842984,-0.247,-0.2857355371900827,0.614,0.3780165289256199,0.271,0.18367768595041323
1935-10-01,0.28,-0.04363636363636365,-0.304,-0.2830082644628099,0.73,0.38422314049586775,0.33,0.1800909090909091
1935-11-01,0.28,-0.04727272727272728,0.119,-0.2823801652892562,0.486,0.3957603305785124,0.608,0.17746280991735536
1935-12-01,-0.04,-0.050578512396694225,0.022,-0.28590909090909095,1.305,0.41513223140495864,0.388,0.1760826446280992
1936-01-01,0.74,-0.05082644628099175,0.086,-0.2879586776859504,1.747,0.43203305785123963,0.777,0.17540495867768596
1936-02-01,0.49,-0.05206611570247934,-0.389,-0.292603305785124,1.416,0.4480330578512397,0.671,0.17539669421487605
1936-03-01,0.0,-0.05140495867768596,-0.211,-0.292,1.001,0.4615867768595041,0.404,0.17309090909090907
1936-04-01,0.29,-0.049917355371900826,-0.069,-0.2897603305785124,1.159,0.4743801652892562,0.739,0.17264462809917355
1936-05-01,-0.07,-0.04694214876033058,-0.192,-0.28764462809917357,1.541,0.48076859504132236,0.631,0.17402479338842977
1936-06-01,-0.35,-0.04487603305785125,0.064,-0.28861983471074376,2.028,0.4883140495867768,0.214,0.17528925619834712
1936-07-01,-0.34,-0.04280991735537191,-0.073,-0.2898512396694215,2.48,0.4982892561983471,0.424,0.1776528925619835
1936-08-01,-0.32,-0.03958677685950414,-0.438,-0.28990082644628096,1.988,0.5075537190082645,-0.032,0.18248760330578515
1936-09-01,-0.1,-0.03520661157024793,-0.446,-0.288504132231405,1.202,0.5163636363636364,-0.021,0.1882892561983471
